group,model,display_name,task,source_task,task_name,raw_label,reason,n_error,n_total,raw_proportion,chance_level,chance_adjusted_preference,above_chance_p,displayed_in_figure
mcq5,gemini,Gemini,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,143,3000,0.04766666666666667,0.2,-0.19041666666666668,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_3,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,396,3000,0.132,0.2,-0.085,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,202,3000,0.06733333333333333,0.2,-0.16583333333333333,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,112,3000,0.037333333333333336,0.2,-0.20333333333333334,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,human,Human,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,35,3000,0.011666666666666667,0.2,-0.2354166666666667,1.0,False
mcq5,human,Human,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,108,3000,0.036,0.2,-0.205,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,169,3000,0.05633333333333333,0.2,-0.17958333333333332,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_2,Remove Support Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,416,3000,0.13866666666666666,0.2,-0.07666666666666669,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,197,3000,0.06566666666666666,0.2,-0.1679166666666667,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,remove_support_column_blocks,Remove Support Column Blocks,416,3000,0.13866666666666666,0.2,-0.07666666666666669,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_0,Remove Support Column Blocks,197,3000,0.06566666666666666,0.2,-0.1679166666666667,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,remove_support_column_blocks_fallback_unique_1,Remove Support Column Blocks,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,claude,Claude,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,259,3000,0.08633333333333333,0.2,-0.14208333333333334,1.0,False
mcq5,claude,Claude,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,257,3000,0.08566666666666667,0.2,-0.14291666666666666,1.0,False
mcq5,claude,Claude,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,9,3000,0.003,0.2,-0.24625,1.0,False
mcq5,claude,Claude,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,280,3000,0.09333333333333334,0.2,-0.13333333333333333,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,254,3000,0.08466666666666667,0.2,-0.14416666666666667,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,8,3000,0.0026666666666666666,0.2,-0.24666666666666665,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,297,3000,0.099,0.2,-0.12625,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,274,3000,0.09133333333333334,0.2,-0.13583333333333333,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,14,3000,0.004666666666666667,0.2,-0.24416666666666664,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,285,3000,0.095,0.2,-0.13125,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,150,3000,0.05,0.2,-0.18750000000000003,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,human,Human,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,14,3000,0.004666666666666667,0.2,-0.24416666666666664,1.0,False
mcq5,human,Human,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,255,3000,0.085,0.2,-0.14375,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,158,3000,0.05266666666666667,0.2,-0.18416666666666667,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,318,3000,0.106,0.2,-0.11750000000000001,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,294,3000,0.098,0.2,-0.1275,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,10,3000,0.0033333333333333335,0.2,-0.24583333333333335,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,354,3000,0.118,0.2,-0.10250000000000002,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,256,3000,0.08533333333333333,0.2,-0.14333333333333334,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,16,3000,0.005333333333333333,0.2,-0.24333333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_0,Remove Two Column Blocks,354,3000,0.118,0.2,-0.10250000000000002,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,remove_two_column_blocks,Remove Two Column Blocks,256,3000,0.08533333333333333,0.2,-0.14333333333333334,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_1,Remove Two Column Blocks,16,3000,0.005333333333333333,0.2,-0.24333333333333335,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,remove_two_column_blocks_fallback_unique_2,Remove Two Column Blocks,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,587,3000,0.19566666666666666,0.2,-0.005416666666666695,0.7301755907852969,False
mcq5,glm,GLM,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,557,3000,0.18566666666666667,0.2,-0.01791666666666667,0.9772214427835466,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,553,3000,0.18433333333333332,0.2,-0.019583333333333362,0.9855812064431189,False
mcq5,vla0,vla0,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,553,3000,0.18433333333333332,0.2,-0.019583333333333362,0.9855812064431189,False
mcq5,gemini,Gemini,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,454,3000,0.15133333333333332,0.2,-0.060833333333333364,0.9999999999976369,False
mcq5,claude,Claude,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,341,3000,0.11366666666666667,0.2,-0.10791666666666667,1.0,False
mcq5,claude,Claude,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,18,3000,0.006,0.2,-0.2425,1.0,False
mcq5,claude,Claude,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,14,3000,0.004666666666666667,0.2,-0.24416666666666664,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,26,3000,0.008666666666666666,0.2,-0.2391666666666667,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,269,3000,0.08966666666666667,0.2,-0.13791666666666666,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,10,3000,0.0033333333333333335,0.2,-0.24583333333333335,1.0,False
mcq5,human,Human,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,7,3000,0.0023333333333333335,0.2,-0.24708333333333335,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_0,Support Blocks Not Column,284,3000,0.09466666666666666,0.2,-0.13166666666666668,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,9,3000,0.003,0.2,-0.24625,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,24,3000,0.008,0.2,-0.24,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,21,3000,0.007,0.2,-0.24125,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_1,Support Blocks Not Column,21,3000,0.007,0.2,-0.24125,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,support_blocks_not_column_fallback_unique_2,Support Blocks Not Column,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,566,3000,0.18866666666666668,0.2,-0.014166666666666668,0.9431408093198164,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,511,3000,0.17033333333333334,0.2,-0.03708333333333334,0.9999842554613082,False
mcq5,vla0,vla0,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,511,3000,0.17033333333333334,0.2,-0.03708333333333334,0.9999842554613082,False
mcq5,claude,Claude,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,247,3000,0.08233333333333333,0.2,-0.14708333333333334,1.0,False
mcq5,claude,Claude,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,69,3000,0.023,0.2,-0.22125,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,309,3000,0.103,0.2,-0.12125000000000001,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,78,3000,0.026,0.2,-0.2175,1.0,False
mcq5,gemini,Gemini,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,glm,GLM,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,72,3000,0.024,0.2,-0.22,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,256,3000,0.08533333333333333,0.2,-0.14333333333333334,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,46,3000,0.015333333333333332,0.2,-0.23083333333333333,1.0,False
mcq5,gpt,GPT,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,human,Human,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq5,human,Human,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,165,3000,0.055,0.2,-0.18125000000000002,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,47,3000,0.015666666666666666,0.2,-0.2304166666666667,1.0,False
mcq5,kimi,Kimi,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,wrong_column_empty,Wrong Column Empty,278,3000,0.09266666666666666,0.2,-0.13416666666666668,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,71,3000,0.023666666666666666,0.2,-0.22041666666666668,1.0,False
mcq5,qwen,Qwen,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,73,3000,0.024333333333333332,0.2,-0.21958333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,wrong_column_empty_fallback_unique_0,Wrong Column Empty,73,3000,0.024333333333333332,0.2,-0.21958333333333335,1.0,False
mcq5,vla0,vla0,Task8,task7,Support Column,wrong_column_empty_fallback_unique_1,Wrong Column Empty,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen,Qwen,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_0,Alt Incomplete Subset,631,3000,0.21033333333333334,0.2,0.012916666666666667,0.08256989073925608,False
mcq5,glm,GLM,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_0,Alt Incomplete Subset,555,3000,0.185,0.2,-0.018750000000000017,0.9818050676732466,False
mcq5,qwen3b,Qwen3B,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_0,Alt Incomplete Subset,553,3000,0.18433333333333332,0.2,-0.019583333333333362,0.9855812064431189,False
mcq5,vla0,vla0,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_0,Alt Incomplete Subset,553,3000,0.18433333333333332,0.2,-0.019583333333333362,0.9855812064431189,False
mcq5,gemini,Gemini,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_0,Alt Incomplete Subset,467,3000,0.15566666666666668,0.2,-0.05541666666666667,0.9999999998291884,False
mcq5,kimi,Kimi,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_0,Alt Incomplete Subset,451,3000,0.15033333333333335,0.2,-0.06208333333333333,0.999999999999172,False
mcq5,claude,Claude,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_0,Alt Incomplete Subset,369,3000,0.123,0.2,-0.09625000000000002,1.0,False
mcq5,claude,Claude,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_1,Alt Incomplete Subset,11,3000,0.0036666666666666666,0.2,-0.24541666666666664,1.0,False
mcq5,claude,Claude,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_2,Alt Incomplete Subset,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,gemini,Gemini,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_1,Alt Incomplete Subset,24,3000,0.008,0.2,-0.24,1.0,False
mcq5,gemini,Gemini,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_2,Alt Incomplete Subset,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,gemini,Gemini,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_4,Alt Incomplete Subset,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,glm,GLM,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_1,Alt Incomplete Subset,28,3000,0.009333333333333334,0.2,-0.23833333333333334,1.0,False
mcq5,glm,GLM,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_2,Alt Incomplete Subset,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,gpt,GPT,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_0,Alt Incomplete Subset,382,3000,0.12733333333333333,0.2,-0.09083333333333335,1.0,False
mcq5,gpt,GPT,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_1,Alt Incomplete Subset,16,3000,0.005333333333333333,0.2,-0.24333333333333335,1.0,False
mcq5,gpt,GPT,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_2,Alt Incomplete Subset,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,human,Human,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_0,Alt Incomplete Subset,21,3000,0.007,0.2,-0.24125,1.0,False
mcq5,human,Human,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_1,Alt Incomplete Subset,2,3000,0.0006666666666666666,0.2,-0.24916666666666665,1.0,False
mcq5,kimi,Kimi,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_1,Alt Incomplete Subset,23,3000,0.007666666666666666,0.2,-0.2404166666666667,1.0,False
mcq5,kimi,Kimi,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_2,Alt Incomplete Subset,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,qwen,Qwen,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_1,Alt Incomplete Subset,35,3000,0.011666666666666667,0.2,-0.2354166666666667,1.0,False
mcq5,qwen,Qwen,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_2,Alt Incomplete Subset,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,qwen3b,Qwen3B,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_1,Alt Incomplete Subset,29,3000,0.009666666666666667,0.2,-0.2379166666666667,1.0,False
mcq5,qwen3b,Qwen3B,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_2,Alt Incomplete Subset,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,qwen3b,Qwen3B,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_3,Alt Incomplete Subset,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,vla0,vla0,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_1,Alt Incomplete Subset,29,3000,0.009666666666666667,0.2,-0.2379166666666667,1.0,False
mcq5,vla0,vla0,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_2,Alt Incomplete Subset,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,vla0,vla0,Task9,task8,Hidden Object Count,alt_incomplete_subset_fallback_unique_3,Alt Incomplete Subset,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,gpt,GPT,Task9,task8,Hidden Object Count,empty_t8,Empty T8,529,3000,0.17633333333333334,0.2,-0.029583333333333336,0.999534126381384,False
mcq5,claude,Claude,Task9,task8,Hidden Object Count,empty_t8,Empty T8,438,3000,0.146,0.2,-0.06750000000000002,0.9999999999999932,False
mcq5,claude,Claude,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_0,Empty T8,189,3000,0.063,0.2,-0.17125,1.0,False
mcq5,claude,Claude,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_1,Empty T8,4,3000,0.0013333333333333333,0.2,-0.24833333333333335,1.0,False
mcq5,gemini,Gemini,Task9,task8,Hidden Object Count,empty_t8,Empty T8,426,3000,0.142,0.2,-0.07250000000000002,1.0,False
mcq5,gemini,Gemini,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_0,Empty T8,214,3000,0.07133333333333333,0.2,-0.16083333333333333,1.0,False
mcq5,gemini,Gemini,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_1,Empty T8,6,3000,0.002,0.2,-0.2475,1.0,False
mcq5,glm,GLM,Task9,task8,Hidden Object Count,empty_t8,Empty T8,346,3000,0.11533333333333333,0.2,-0.10583333333333335,1.0,False
mcq5,glm,GLM,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_0,Empty T8,273,3000,0.091,0.2,-0.13625,1.0,False
mcq5,glm,GLM,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_1,Empty T8,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,glm,GLM,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_2,Empty T8,1,3000,0.0003333333333333333,0.2,-0.24958333333333335,1.0,False
mcq5,gpt,GPT,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_0,Empty T8,178,3000,0.059333333333333335,0.2,-0.1758333333333333,1.0,False
mcq5,gpt,GPT,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_1,Empty T8,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,human,Human,Task9,task8,Hidden Object Count,empty_t8,Empty T8,52,3000,0.017333333333333333,0.2,-0.22833333333333333,1.0,False
mcq5,human,Human,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_0,Empty T8,21,3000,0.007,0.2,-0.24125,1.0,False
mcq5,kimi,Kimi,Task9,task8,Hidden Object Count,empty_t8,Empty T8,239,3000,0.07966666666666666,0.2,-0.15041666666666667,1.0,False
mcq5,kimi,Kimi,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_0,Empty T8,226,3000,0.07533333333333334,0.2,-0.15583333333333332,1.0,False
mcq5,kimi,Kimi,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_1,Empty T8,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,qwen,Qwen,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_0,Empty T8,293,3000,0.09766666666666667,0.2,-0.12791666666666668,1.0,False
mcq5,qwen,Qwen,Task9,task8,Hidden Object Count,empty_t8,Empty T8,247,3000,0.08233333333333333,0.2,-0.14708333333333334,1.0,False
mcq5,qwen,Qwen,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_1,Empty T8,3,3000,0.001,0.2,-0.24875,1.0,False
mcq5,qwen3b,Qwen3B,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_0,Empty T8,301,3000,0.10033333333333333,0.2,-0.12458333333333335,1.0,False
mcq5,qwen3b,Qwen3B,Task9,task8,Hidden Object Count,empty_t8,Empty T8,294,3000,0.098,0.2,-0.1275,1.0,False
mcq5,qwen3b,Qwen3B,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_1,Empty T8,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,vla0,vla0,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_0,Empty T8,301,3000,0.10033333333333333,0.2,-0.12458333333333335,1.0,False
mcq5,vla0,vla0,Task9,task8,Hidden Object Count,empty_t8,Empty T8,294,3000,0.098,0.2,-0.1275,1.0,False
mcq5,vla0,vla0,Task9,task8,Hidden Object Count,empty_t8_fallback_unique_1,Empty T8,5,3000,0.0016666666666666668,0.2,-0.24791666666666665,1.0,False
mcq5,qwen,Qwen,Task9,task8,Hidden Object Count,miss_one_supported_fallback_unique_0,Miss One Supported,449,3000,0.14966666666666667,0.2,-0.06291666666666668,0.9999999999995938,False
mcq5,claude,Claude,Task9,task8,Hidden Object Count,miss_one_supported_fallback_unique_0,Miss One Supported,267,3000,0.089,0.2,-0.13875,1.0,False
mcq5,claude,Claude,Task9,task8,Hidden Object Count,miss_one_supported,Miss One Supported,233,3000,0.07766666666666666,0.2,-0.15291666666666667,1.0,False
